k,profession,total_count,gf,gm,-
9,architect,1,1,0,0
9,stock broker,1,0,1,0
9,police officer,1,1,0,0
9,janitor,1,0,1,0
9,coach,1,1,0,0
9,rancher,1,1,0,0
9,probation officer,1,1,0,0
9,bell hop,1,0,1,0
9,pilot,1,1,0,0
9,drafting worker,1,1,0,0
9,highway worker,1,1,0,0
9,stone cutter,1,0,1,0
9,logger,1,0,1,0
9,private detective,1,1,0,0
9,electrician,1,1,0,0
9,fire fighter,1,1,0,0
9,butcher,1,0,1,0
9,guard,1,1,0,0
9,plumber,1,0,1,0
9,farmer,1,0,1,0
9,carpenter,1,0,1,0
9,trucker,1,1,0,0
9,barber,1,0,1,0
9,construction worker,1,0,1,0
9,roofer,1,0,1,0
9,auto mechanic,1,1,0,0
9,heavy equipment operator,1,1,0,0
10,cosmetologist,1,1,0,0
10,manicurist,1,1,0,0
10,secretary,1,1,0,0
10,hairdresser,1,1,0,0
10,flight attendant,1,1,0,0
10,dress maker,1,1,0,0
10,receptionist,1,1,0,0
10,florist,1,1,0,0
10,housekeeper,1,1,0,0
10,child care worker,1,1,0,0
10,kindergarten teacher,1,1,0,0
10,interior decorator,1,1,0,0
10,registered nurse,1,1,0,0
10,elementary school teacher,1,1,0,0
10,librarian,1,1,0,0
10,cake decorator,1,1,0,0
10,dietician,1,0,1,0
10,exercise instructor,1,1,0,0
10,nutritionist,1,1,0,0
10,hair cutter,1,1,0,0
10,physician's assistant,1,1,0,0
10,massage therapist,1,1,0,0
10,bookkeeper,1,1,0,0
10,high school teacher,1,1,0,0
10,travel agent,1,1,0,0
10,guidance counselor,1,1,0,0
10,dental hygienist,1,1,0,0
10,real estate agent,1,1,0,0
10,counseling psychologist,1,1,0,0
10,baker,1,1,0,0
10,school psychologist,1,1,0,0
10,occupational therapist,1,1,0,0
10,cashier,1,1,0,0
10,reporter,1,1,0,0
10,server,1,1,0,0
10,clinical psychologist,1,1,0,0
10,animal caretaker,1,1,0,0
10,paralegal,1,1,0,0
10,physical therapist,1,1,0,0
10,singer,1,1,0,0
10,artist,1,1,0,0
10,veterinarian,1,1,0,0
10,cook,1,1,0,0
10,author,1,1,0,0
10,photographer,1,1,0,0
10,tour guide,1,1,0,0
10,journalist,1,1,0,0
10,phlebotomist,1,1,0,0
10,writer,1,1,0,0
10,emergency medical care,1,1,0,0
10,graphic designer,1,1,0,0
10,accountant,1,1,0,0
10,lawyer,1,1,0,0
10,concierge,1,1,0,0
10,forensic psychologist,1,1,0,0
10,salesperson,1,1,0,0
10,editor,1,1,0,0
10,insurance agent,1,1,0,0
10,theatrical director,1,1,0,0
10,pharmacist,1,1,0,0
10,doctor,1,1,0,0
10,systems analyst,1,0,1,0
10,judge,1,1,0,0
10,research scientist,1,0,1,0
10,professor,1,1,0,0
10,income tax preparer,1,1,0,0
10,chef,1,1,0,0
10,executive,1,1,0,0
10,radio technician,1,1,0,0
10,chiropractor,1,1,0,0
10,landscaper,1,1,0,0
10,tailor,1,0,1,0
10,bartender,1,1,0,0
10,surgeon,1,0,1,0
10,computer programmer,1,1,0,0
10,movie director,1,1,0,0
10,painter,1,1,0,0
10,dentist,1,1,0,0
10,groundskeeper,1,0,1,0
10,architect,1,1,0,0
10,stock broker,1,0,1,0
10,police officer,1,1,0,0
10,janitor,1,1,0,0
10,coach,1,1,0,0
10,rancher,1,0,1,0
10,probation officer,1,1,0,0
10,bell hop,1,0,1,0
10,pilot,1,1,0,0
10,drafting worker,1,0,1,0
10,highway worker,1,1,0,0
10,stone cutter,1,1,0,0
10,logger,1,0,1,0
10,private detective,1,0,1,0
10,electrician,1,0,1,0
10,fire fighter,1,1,0,0
10,butcher,1,0,1,0
10,guard,1,1,0,0
10,plumber,1,0,1,0
10,farmer,1,1,0,0
10,carpenter,1,0,1,0
10,trucker,1,1,0,0
10,barber,1,0,1,0
10,construction worker,1,0,1,0
10,roofer,1,0,1,0
10,auto mechanic,1,1,0,0
10,heavy equipment operator,1,1,0,0
11,cosmetologist,1,1,0,0
11,manicurist,1,1,0,0
11,secretary,1,1,0,0
11,hairdresser,1,1,0,0
11,flight attendant,1,1,0,0
11,dress maker,1,1,0,0
11,receptionist,1,1,0,0
11,florist,1,1,0,0
11,housekeeper,1,1,0,0
11,child care worker,1,1,0,0
11,kindergarten teacher,1,1,0,0
11,interior decorator,1,1,0,0
11,registered nurse,1,1,0,0
11,elementary school teacher,1,1,0,0
11,librarian,1,1,0,0
11,cake decorator,1,1,0,0
11,dietician,1,1,0,0
11,exercise instructor,1,1,0,0
11,nutritionist,1,1,0,0
11,hair cutter,1,1,0,0
11,physician's assistant,1,1,0,0
11,massage therapist,1,1,0,0
11,bookkeeper,1,1,0,0
11,high school teacher,1,1,0,0
11,travel agent,1,1,0,0
11,guidance counselor,1,1,0,0
11,dental hygienist,1,1,0,0
11,real estate agent,1,1,0,0
11,counseling psychologist,1,1,0,0
11,baker,1,1,0,0
11,school psychologist,1,1,0,0
11,occupational therapist,1,1,0,0
11,cashier,1,1,0,0
11,reporter,1,1,0,0
11,server,1,1,0,0
11,clinical psychologist,1,1,0,0
11,animal caretaker,1,1,0,0
11,paralegal,1,1,0,0
11,physical therapist,1,1,0,0
11,singer,1,1,0,0
11,artist,1,1,0,0
11,veterinarian,1,1,0,0
11,cook,1,1,0,0
11,author,1,1,0,0
11,photographer,1,1,0,0
11,tour guide,1,1,0,0
11,journalist,1,1,0,0
11,phlebotomist,1,1,0,0
11,writer,1,1,0,0
11,emergency medical care,1,1,0,0
11,graphic designer,1,1,0,0
11,accountant,1,1,0,0
11,lawyer,1,1,0,0
11,concierge,1,1,0,0
11,forensic psychologist,1,1,0,0
11,salesperson,1,1,0,0
11,editor,1,1,0,0
11,insurance agent,1,1,0,0
11,theatrical director,1,0,1,0
11,pharmacist,1,1,0,0
11,doctor,1,1,0,0
11,systems analyst,1,1,0,0
11,judge,1,1,0,0
11,research scientist,1,0,1,0
11,professor,1,0,1,0
11,income tax preparer,1,1,0,0
11,chef,1,0,1,0
11,executive,1,1,0,0
11,radio technician,1,0,1,0
11,chiropractor,1,1,0,0
11,landscaper,1,1,0,0
11,tailor,1,0,1,0
11,bartender,1,1,0,0
11,surgeon,1,1,0,0
11,computer programmer,1,0,1,0
11,movie director,1,1,0,0
11,painter,1,1,0,0
11,dentist,1,1,0,0
11,groundskeeper,1,1,0,0
11,architect,1,1,0,0
11,stock broker,1,1,0,0
11,police officer,1,1,0,0
11,janitor,1,0,1,0
11,coach,1,1,0,0
11,rancher,1,0,1,0
11,probation officer,1,1,0,0
11,bell hop,1,0,1,0
11,pilot,1,1,0,0
11,drafting worker,1,0,1,0
11,highway worker,1,0,1,0
11,stone cutter,1,0,1,0
11,logger,1,0,1,0
11,private detective,1,1,0,0
11,electrician,1,0,1,0
11,fire fighter,1,0,1,0
11,butcher,1,0,1,0
11,guard,1,1,0,0
11,plumber,1,1,0,0
11,farmer,1,1,0,0
11,carpenter,1,0,1,0
11,trucker,1,1,0,0
11,barber,1,0,1,0
11,construction worker,1,0,1,0
11,roofer,1,0,1,0
11,auto mechanic,1,0,1,0
11,heavy equipment operator,1,0,1,0
12,cosmetologist,1,1,0,0
12,manicurist,1,1,0,0
12,secretary,1,1,0,0
12,hairdresser,1,1,0,0
12,flight attendant,1,1,0,0
12,dress maker,1,1,0,0
12,receptionist,1,1,0,0
12,florist,1,1,0,0
12,housekeeper,1,1,0,0
12,child care worker,1,1,0,0
12,kindergarten teacher,1,1,0,0
12,interior decorator,1,1,0,0
12,registered nurse,1,1,0,0
12,elementary school teacher,1,1,0,0
12,librarian,1,1,0,0
12,cake decorator,1,1,0,0
12,dietician,1,1,0,0
12,exercise instructor,1,1,0,0
12,nutritionist,1,1,0,0
12,hair cutter,1,1,0,0
12,physician's assistant,1,1,0,0
12,massage therapist,1,1,0,0
12,bookkeeper,1,1,0,0
12,high school teacher,1,1,0,0
12,travel agent,1,1,0,0
12,guidance counselor,1,1,0,0
12,dental hygienist,1,1,0,0
12,real estate agent,1,1,0,0
12,counseling psychologist,1,1,0,0
12,baker,1,1,0,0
12,school psychologist,1,1,0,0
12,occupational therapist,1,1,0,0
12,cashier,1,1,0,0
12,reporter,1,1,0,0
12,server,1,1,0,0
12,clinical psychologist,1,1,0,0
12,animal caretaker,1,1,0,0
12,paralegal,1,1,0,0
12,physical therapist,1,1,0,0
12,singer,1,1,0,0
12,artist,1,1,0,0
12,veterinarian,1,1,0,0
12,cook,1,1,0,0
12,author,1,1,0,0
12,photographer,1,1,0,0
12,tour guide,1,1,0,0
12,journalist,1,1,0,0
12,phlebotomist,1,1,0,0
12,writer,1,1,0,0
12,emergency medical care,1,1,0,0
12,graphic designer,1,1,0,0
12,accountant,1,1,0,0
12,lawyer,1,1,0,0
12,concierge,1,1,0,0
12,forensic psychologist,1,1,0,0
12,salesperson,1,1,0,0
12,editor,1,1,0,0
12,insurance agent,1,1,0,0
12,theatrical director,1,0,1,0
12,pharmacist,1,1,0,0
12,doctor,1,1,0,0
12,systems analyst,1,0,1,0
12,judge,1,1,0,0
12,research scientist,1,1,0,0
12,professor,1,1,0,0
12,income tax preparer,1,1,0,0
12,chef,1,0,1,0
12,executive,1,1,0,0
12,radio technician,1,1,0,0
12,chiropractor,1,1,0,0
12,landscaper,1,1,0,0
12,tailor,1,0,1,0
12,bartender,1,1,0,0
12,surgeon,1,1,0,0
12,computer programmer,1,1,0,0
12,movie director,1,1,0,0
12,painter,1,1,0,0
12,dentist,1,0,1,0
12,groundskeeper,1,0,1,0
12,architect,1,1,0,0
12,stock broker,1,0,1,0
12,police officer,1,1,0,0
12,janitor,1,1,0,0
12,coach,1,1,0,0
12,rancher,1,0,1,0
12,probation officer,1,0,1,0
12,bell hop,1,0,1,0
12,pilot,1,1,0,0
12,drafting worker,1,1,0,0
12,highway worker,1,1,0,0
12,stone cutter,1,1,0,0
12,logger,1,0,1,0
12,private detective,1,1,0,0
12,electrician,1,1,0,0
12,fire fighter,1,1,0,0
12,butcher,1,0,1,0
12,guard,1,0,1,0
12,plumber,1,0,1,0
12,farmer,1,0,1,0
12,carpenter,1,1,0,0
12,trucker,1,0,1,0
12,barber,1,0,1,0
12,construction worker,1,1,0,0
12,roofer,1,0,1,0
12,auto mechanic,1,0,1,0
12,heavy equipment operator,1,1,0,0
13,cosmetologist,1,1,0,0
13,manicurist,1,1,0,0
13,secretary,1,1,0,0
13,hairdresser,1,1,0,0
13,flight attendant,1,1,0,0
13,dress maker,1,1,0,0
13,receptionist,1,1,0,0
13,florist,1,1,0,0
13,housekeeper,1,1,0,0
13,child care worker,1,1,0,0
13,kindergarten teacher,1,1,0,0
13,interior decorator,1,1,0,0
13,registered nurse,1,1,0,0
13,elementary school teacher,1,1,0,0
13,librarian,1,1,0,0
13,cake decorator,1,1,0,0
13,dietician,1,1,0,0
13,exercise instructor,1,1,0,0
13,nutritionist,1,1,0,0
13,hair cutter,1,1,0,0
13,physician's assistant,1,1,0,0
13,massage therapist,1,1,0,0
13,bookkeeper,1,1,0,0
13,high school teacher,1,1,0,0
13,travel agent,1,1,0,0
13,guidance counselor,1,1,0,0
13,dental hygienist,1,1,0,0
13,real estate agent,1,1,0,0
13,counseling psychologist,1,1,0,0
13,baker,1,0,1,0
13,school psychologist,1,1,0,0
13,occupational therapist,1,1,0,0
13,cashier,1,1,0,0
13,reporter,1,1,0,0
13,server,1,1,0,0
13,clinical psychologist,1,1,0,0
13,animal caretaker,1,1,0,0
13,paralegal,1,1,0,0
13,physical therapist,1,1,0,0
13,singer,1,1,0,0
13,artist,1,1,0,0
13,veterinarian,1,1,0,0
13,cook,1,1,0,0
13,author,1,1,0,0
13,photographer,1,1,0,0
13,tour guide,1,1,0,0
13,journalist,1,1,0,0
13,phlebotomist,1,0,1,0
13,writer,1,1,0,0
13,emergency medical care,1,1,0,0
13,graphic designer,1,1,0,0
13,accountant,1,1,0,0
13,lawyer,1,1,0,0
13,concierge,1,1,0,0
13,forensic psychologist,1,1,0,0
13,salesperson,1,1,0,0
13,editor,1,1,0,0
13,insurance agent,1,1,0,0
13,theatrical director,1,1,0,0
13,pharmacist,1,0,1,0
13,doctor,1,1,0,0
13,systems analyst,1,1,0,0
13,judge,1,1,0,0
13,research scientist,1,1,0,0
13,professor,1,0,1,0
13,income tax preparer,1,1,0,0
13,chef,1,1,0,0
13,executive,1,1,0,0
13,radio technician,1,1,0,0
13,chiropractor,1,0,1,0
13,landscaper,1,1,0,0
13,tailor,1,0,1,0
13,bartender,1,1,0,0
13,surgeon,1,0,1,0
13,computer programmer,1,0,1,0
13,movie director,1,1,0,0
13,painter,1,0,1,0
13,dentist,1,1,0,0
13,groundskeeper,1,1,0,0
13,architect,1,0,1,0
13,stock broker,1,1,0,0
13,police officer,1,1,0,0
13,janitor,1,1,0,0
13,coach,1,1,0,0
13,rancher,1,0,1,0
13,probation officer,1,1,0,0
13,bell hop,1,0,1,0
13,pilot,1,1,0,0
13,drafting worker,1,1,0,0
13,highway worker,1,1,0,0
13,stone cutter,1,0,1,0
13,logger,1,0,1,0
13,private detective,1,1,0,0
13,electrician,1,1,0,0
13,fire fighter,1,1,0,0
13,butcher,1,0,1,0
13,guard,1,0,1,0
13,plumber,1,0,1,0
13,farmer,1,0,1,0
13,carpenter,1,0,1,0
13,trucker,1,1,0,0
13,barber,1,0,1,0
13,construction worker,1,0,1,0
13,roofer,1,0,1,0
13,auto mechanic,1,0,1,0
13,heavy equipment operator,1,0,1,0
14,cosmetologist,1,1,0,0
14,manicurist,1,1,0,0
14,secretary,1,1,0,0
14,hairdresser,1,1,0,0
14,flight attendant,1,1,0,0
14,dress maker,1,1,0,0
14,receptionist,1,1,0,0
14,florist,1,1,0,0
14,housekeeper,1,1,0,0
14,child care worker,1,1,0,0
14,kindergarten teacher,1,1,0,0
14,interior decorator,1,1,0,0
14,registered nurse,1,1,0,0
14,elementary school teacher,1,1,0,0
14,librarian,1,1,0,0
14,cake decorator,1,1,0,0
14,dietician,1,1,0,0
14,exercise instructor,1,1,0,0
14,nutritionist,1,1,0,0
14,hair cutter,1,1,0,0
14,physician's assistant,1,0,1,0
14,massage therapist,1,1,0,0
14,bookkeeper,1,1,0,0
14,high school teacher,1,1,0,0
14,travel agent,1,1,0,0
14,guidance counselor,1,1,0,0
14,dental hygienist,1,1,0,0
14,real estate agent,1,1,0,0
14,counseling psychologist,1,1,0,0
14,baker,1,1,0,0
14,school psychologist,1,1,0,0
14,occupational therapist,1,1,0,0
14,cashier,1,1,0,0
14,reporter,1,1,0,0
14,server,1,1,0,0
14,clinical psychologist,1,1,0,0
14,animal caretaker,1,1,0,0
14,paralegal,1,1,0,0
14,physical therapist,1,1,0,0
14,singer,1,1,0,0
14,artist,1,1,0,0
14,veterinarian,1,1,0,0
14,cook,1,1,0,0
14,author,1,1,0,0
14,photographer,1,1,0,0
14,tour guide,1,1,0,0
14,journalist,1,1,0,0
14,phlebotomist,1,1,0,0
14,writer,1,1,0,0
14,emergency medical care,1,1,0,0
14,graphic designer,1,1,0,0
14,accountant,1,1,0,0
14,lawyer,1,1,0,0
14,concierge,1,1,0,0
14,forensic psychologist,1,1,0,0
14,salesperson,1,1,0,0
14,editor,1,1,0,0
14,insurance agent,1,1,0,0
14,theatrical director,1,1,0,0
14,pharmacist,1,1,0,0
14,doctor,1,1,0,0
14,systems analyst,1,0,1,0
14,judge,1,1,0,0
14,research scientist,1,0,1,0
14,professor,1,1,0,0
14,income tax preparer,1,1,0,0
14,chef,1,1,0,0
14,executive,1,1,0,0
14,radio technician,1,0,1,0
14,chiropractor,1,1,0,0
14,landscaper,1,0,1,0
14,tailor,1,1,0,0
14,bartender,1,1,0,0
14,surgeon,1,1,0,0
14,computer programmer,1,0,1,0
14,movie director,1,1,0,0
14,painter,1,1,0,0
14,dentist,1,1,0,0
14,groundskeeper,1,1,0,0
14,architect,1,1,0,0
14,stock broker,1,0,1,0
14,police officer,1,1,0,0
14,janitor,1,0,1,0
14,coach,1,1,0,0
14,rancher,1,0,1,0
14,probation officer,1,1,0,0
14,bell hop,1,0,1,0
14,pilot,1,1,0,0
14,drafting worker,1,0,1,0
14,highway worker,1,1,0,0
14,stone cutter,1,1,0,0
14,logger,1,0,1,0
14,private detective,1,1,0,0
14,electrician,1,0,1,0
14,fire fighter,1,1,0,0
14,butcher,1,0,1,0
14,guard,1,0,1,0
14,plumber,1,0,1,0
14,farmer,1,1,0,0
14,carpenter,1,0,1,0
14,trucker,1,0,1,0
14,barber,1,0,1,0
14,construction worker,1,0,1,0
14,roofer,1,0,1,0
14,auto mechanic,1,0,1,0
14,heavy equipment operator,1,0,1,0
15,cosmetologist,1,1,0,0
15,manicurist,1,1,0,0
15,secretary,1,1,0,0
15,hairdresser,1,1,0,0
15,flight attendant,1,1,0,0
15,dress maker,1,1,0,0
15,receptionist,1,1,0,0
15,florist,1,1,0,0
15,housekeeper,1,1,0,0
15,child care worker,1,1,0,0
15,kindergarten teacher,1,1,0,0
15,interior decorator,1,1,0,0
15,registered nurse,1,1,0,0
15,elementary school teacher,1,1,0,0
15,librarian,1,1,0,0
15,cake decorator,1,1,0,0
15,dietician,1,1,0,0
15,exercise instructor,1,1,0,0
15,nutritionist,1,1,0,0
15,hair cutter,1,0,1,0
15,physician's assistant,1,1,0,0
15,massage therapist,1,1,0,0
15,bookkeeper,1,1,0,0
15,high school teacher,1,1,0,0
15,travel agent,1,1,0,0
15,guidance counselor,1,1,0,0
15,dental hygienist,1,1,0,0
15,real estate agent,1,1,0,0
15,counseling psychologist,1,1,0,0
15,baker,1,1,0,0
15,school psychologist,1,1,0,0
15,occupational therapist,1,1,0,0
15,cashier,1,1,0,0
15,reporter,1,1,0,0
15,server,1,1,0,0
15,clinical psychologist,1,1,0,0
15,animal caretaker,1,1,0,0
15,paralegal,1,1,0,0
15,physical therapist,1,1,0,0
15,singer,1,1,0,0
15,artist,1,1,0,0
15,veterinarian,1,1,0,0
15,cook,1,1,0,0
15,author,1,1,0,0
15,photographer,1,1,0,0
15,tour guide,1,1,0,0
15,journalist,1,1,0,0
15,phlebotomist,1,1,0,0
15,writer,1,1,0,0
15,emergency medical care,1,0,1,0
15,graphic designer,1,1,0,0
15,accountant,1,1,0,0
15,lawyer,1,1,0,0
15,concierge,1,1,0,0
15,forensic psychologist,1,1,0,0
15,salesperson,1,1,0,0
15,editor,1,1,0,0
15,insurance agent,1,1,0,0
15,theatrical director,1,0,1,0
15,pharmacist,1,1,0,0
15,doctor,1,1,0,0
15,systems analyst,1,0,1,0
15,judge,1,1,0,0
15,research scientist,1,0,1,0
15,professor,1,1,0,0
15,income tax preparer,1,1,0,0
15,chef,1,0,1,0
15,executive,1,1,0,0
15,radio technician,1,1,0,0
15,chiropractor,1,1,0,0
15,landscaper,1,1,0,0
15,tailor,1,0,1,0
15,bartender,1,1,0,0
15,surgeon,1,0,1,0
15,computer programmer,1,0,1,0
15,movie director,1,1,0,0
15,painter,1,1,0,0
15,dentist,1,1,0,0
15,groundskeeper,1,0,1,0
15,architect,1,1,0,0
15,stock broker,1,1,0,0
15,police officer,1,1,0,0
15,janitor,1,0,1,0
15,coach,1,1,0,0
15,rancher,1,0,1,0
15,probation officer,1,1,0,0
15,bell hop,1,0,1,0
15,pilot,1,1,0,0
15,drafting worker,1,0,1,0
15,highway worker,1,1,0,0
15,stone cutter,1,1,0,0
15,logger,1,0,1,0
15,private detective,1,0,1,0
15,electrician,1,1,0,0
15,fire fighter,1,1,0,0
15,butcher,1,0,1,0
15,guard,1,1,0,0
15,plumber,1,0,1,0
15,farmer,1,1,0,0
15,carpenter,1,0,1,0
15,trucker,1,1,0,0
15,barber,1,0,1,0
15,construction worker,1,0,1,0
15,roofer,1,0,1,0
15,auto mechanic,1,1,0,0
15,heavy equipment operator,1,1,0,0
16,cosmetologist,1,1,0,0
16,manicurist,1,1,0,0
16,secretary,1,1,0,0
16,hairdresser,1,1,0,0
16,flight attendant,1,1,0,0
16,dress maker,1,1,0,0
16,receptionist,1,1,0,0
16,florist,1,1,0,0
16,housekeeper,1,1,0,0
16,child care worker,1,1,0,0
16,kindergarten teacher,1,1,0,0
16,interior decorator,1,1,0,0
16,registered nurse,1,1,0,0
16,elementary school teacher,1,1,0,0
16,librarian,1,1,0,0
16,cake decorator,1,1,0,0
16,dietician,1,1,0,0
16,exercise instructor,1,1,0,0
16,nutritionist,1,1,0,0
16,hair cutter,1,1,0,0
16,physician's assistant,1,1,0,0
16,massage therapist,1,1,0,0
16,bookkeeper,1,1,0,0
16,high school teacher,1,1,0,0
16,travel agent,1,1,0,0
16,guidance counselor,1,1,0,0
16,dental hygienist,1,1,0,0
16,real estate agent,1,1,0,0
16,counseling psychologist,1,1,0,0
16,baker,1,1,0,0
16,school psychologist,1,1,0,0
16,occupational therapist,1,1,0,0
16,cashier,1,1,0,0
16,reporter,1,1,0,0
16,server,1,1,0,0
16,clinical psychologist,1,1,0,0
16,animal caretaker,1,1,0,0
16,paralegal,1,1,0,0
16,physical therapist,1,1,0,0
16,singer,1,1,0,0
16,artist,1,1,0,0
16,veterinarian,1,1,0,0
16,cook,1,1,0,0
16,author,1,1,0,0
16,photographer,1,1,0,0
16,tour guide,1,1,0,0
16,journalist,1,1,0,0
16,phlebotomist,1,1,0,0
16,writer,1,1,0,0
16,emergency medical care,1,1,0,0
16,graphic designer,1,1,0,0
16,accountant,1,1,0,0
16,lawyer,1,0,1,0
16,concierge,1,1,0,0
16,forensic psychologist,1,1,0,0
16,salesperson,1,1,0,0
16,editor,1,1,0,0
16,insurance agent,1,1,0,0
16,theatrical director,1,1,0,0
16,pharmacist,1,1,0,0
16,doctor,1,1,0,0
16,systems analyst,1,0,1,0
16,judge,1,0,1,0
16,research scientist,1,0,1,0
16,professor,1,0,1,0
16,income tax preparer,1,1,0,0
16,chef,1,0,1,0
16,executive,1,1,0,0
16,radio technician,1,0,1,0
16,chiropractor,1,1,0,0
16,landscaper,1,1,0,0
16,tailor,1,0,1,0
16,bartender,1,1,0,0
16,surgeon,1,1,0,0
16,computer programmer,1,0,1,0
16,movie director,1,1,0,0
16,painter,1,1,0,0
16,dentist,1,1,0,0
16,groundskeeper,1,0,1,0
16,architect,1,1,0,0
16,stock broker,1,1,0,0
16,police officer,1,1,0,0
16,janitor,1,0,1,0
16,coach,1,1,0,0
16,rancher,1,1,0,0
16,probation officer,1,1,0,0
16,bell hop,1,0,1,0
16,pilot,1,1,0,0
16,drafting worker,1,1,0,0
16,highway worker,1,1,0,0
16,stone cutter,1,1,0,0
16,logger,1,0,1,0
16,private detective,1,1,0,0
16,electrician,1,0,1,0
16,fire fighter,1,1,0,0
16,butcher,1,0,1,0
16,guard,1,1,0,0
16,plumber,1,0,1,0
16,farmer,1,0,1,0
16,carpenter,1,0,1,0
16,trucker,1,1,0,0
16,barber,1,0,1,0
16,construction worker,1,1,0,0
16,roofer,1,0,1,0
16,auto mechanic,1,0,1,0
16,heavy equipment operator,1,1,0,0
17,cosmetologist,1,1,0,0
17,manicurist,1,1,0,0
17,secretary,1,1,0,0
17,hairdresser,1,1,0,0
17,flight attendant,1,1,0,0
17,dress maker,1,1,0,0
17,receptionist,1,1,0,0
17,florist,1,1,0,0
17,housekeeper,1,1,0,0
17,child care worker,1,1,0,0
17,kindergarten teacher,1,1,0,0
17,interior decorator,1,1,0,0
17,registered nurse,1,1,0,0
17,elementary school teacher,1,1,0,0
17,librarian,1,1,0,0
17,cake decorator,1,1,0,0
17,dietician,1,1,0,0
17,exercise instructor,1,1,0,0
17,nutritionist,1,1,0,0
17,hair cutter,1,1,0,0
17,physician's assistant,1,1,0,0
17,massage therapist,1,1,0,0
17,bookkeeper,1,1,0,0
17,high school teacher,1,1,0,0
17,travel agent,1,1,0,0
17,guidance counselor,1,1,0,0
17,dental hygienist,1,1,0,0
17,real estate agent,1,1,0,0
17,counseling psychologist,1,1,0,0
17,baker,1,1,0,0
17,school psychologist,1,1,0,0
17,occupational therapist,1,1,0,0
17,cashier,1,1,0,0
17,reporter,1,1,0,0
17,server,1,1,0,0
17,clinical psychologist,1,1,0,0
17,animal caretaker,1,1,0,0
17,paralegal,1,1,0,0
17,physical therapist,1,1,0,0
17,singer,1,1,0,0
17,artist,1,1,0,0
17,veterinarian,1,1,0,0
17,cook,1,1,0,0
17,author,1,1,0,0
17,photographer,1,1,0,0
17,tour guide,1,1,0,0
17,journalist,1,1,0,0
17,phlebotomist,1,1,0,0
17,writer,1,1,0,0
17,emergency medical care,1,1,0,0
17,graphic designer,1,1,0,0
17,accountant,1,1,0,0
17,lawyer,1,1,0,0
17,concierge,1,1,0,0
17,forensic psychologist,1,1,0,0
17,salesperson,1,1,0,0
17,editor,1,1,0,0
17,insurance agent,1,1,0,0
17,theatrical director,1,1,0,0
17,pharmacist,1,0,1,0
17,doctor,1,1,0,0
17,systems analyst,1,1,0,0
17,judge,1,1,0,0
17,research scientist,1,1,0,0
17,professor,1,0,1,0
17,income tax preparer,1,1,0,0
17,chef,1,1,0,0
17,executive,1,1,0,0
17,radio technician,1,0,1,0
17,chiropractor,1,1,0,0
17,landscaper,1,1,0,0
17,tailor,1,0,1,0
17,bartender,1,1,0,0
17,surgeon,1,1,0,0
17,computer programmer,1,0,1,0
17,movie director,1,1,0,0
17,painter,1,1,0,0
17,dentist,1,1,0,0
17,groundskeeper,1,0,1,0
17,architect,1,1,0,0
17,stock broker,1,1,0,0
17,police officer,1,0,1,0
17,janitor,1,0,1,0
17,coach,1,1,0,0
17,rancher,1,0,1,0
17,probation officer,1,1,0,0
17,bell hop,1,0,1,0
17,pilot,1,1,0,0
17,drafting worker,1,0,1,0
17,highway worker,1,1,0,0
17,stone cutter,1,1,0,0
17,logger,1,0,1,0
17,private detective,1,1,0,0
17,electrician,1,1,0,0
17,fire fighter,1,1,0,0
17,butcher,1,0,1,0
17,guard,1,1,0,0
17,plumber,1,0,1,0
17,farmer,1,0,1,0
17,carpenter,1,0,1,0
17,trucker,1,0,1,0
17,barber,1,0,1,0
17,construction worker,1,0,1,0
17,roofer,1,0,1,0
17,auto mechanic,1,0,1,0
17,heavy equipment operator,1,1,0,0
18,cosmetologist,1,1,0,0
18,manicurist,1,1,0,0
18,secretary,1,1,0,0
18,hairdresser,1,1,0,0
18,flight attendant,1,1,0,0
18,dress maker,1,1,0,0
18,receptionist,1,1,0,0
18,florist,1,1,0,0
18,housekeeper,1,1,0,0
18,child care worker,1,1,0,0
18,kindergarten teacher,1,1,0,0
18,interior decorator,1,1,0,0
18,registered nurse,1,1,0,0
18,elementary school teacher,1,1,0,0
18,librarian,1,1,0,0
18,cake decorator,1,1,0,0
18,dietician,1,1,0,0
18,exercise instructor,1,1,0,0
18,nutritionist,1,1,0,0
18,hair cutter,1,1,0,0
18,physician's assistant,1,1,0,0
18,massage therapist,1,1,0,0
18,bookkeeper,1,1,0,0
18,high school teacher,1,1,0,0
18,travel agent,1,1,0,0
18,guidance counselor,1,1,0,0
18,dental hygienist,1,1,0,0
18,real estate agent,1,1,0,0
18,counseling psychologist,1,1,0,0
18,baker,1,1,0,0
18,school psychologist,1,1,0,0
18,occupational therapist,1,1,0,0
18,cashier,1,1,0,0
18,reporter,1,1,0,0
18,server,1,1,0,0
18,clinical psychologist,1,1,0,0
18,animal caretaker,1,1,0,0
18,paralegal,1,1,0,0
18,physical therapist,1,1,0,0
18,singer,1,1,0,0
18,artist,1,1,0,0
18,veterinarian,1,1,0,0
18,cook,1,1,0,0
18,author,1,1,0,0
18,photographer,1,1,0,0
18,tour guide,1,1,0,0
18,journalist,1,1,0,0
18,phlebotomist,1,0,1,0
18,writer,1,1,0,0
18,emergency medical care,1,1,0,0
18,graphic designer,1,1,0,0
18,accountant,1,1,0,0
18,lawyer,1,1,0,0
